Unnamed: 0,Age,Grade,Gender,Race,SES_Quartile,ParentalEducation,SchoolType,Locale,TestScore_Math,TestScore_Reading,TestScore_Science,GPA,AttendanceRate,StudyHours,InternetAccess,Extracurricular,PartTimeJob,ParentSupport,Romantic,FreeTime,GoOut
175742,18,12,Male,Two-or-more,4,Bachelors+,Private,Rural,81.85507350284581,77.13121060860013,80.67343359467458,3.521732401042394,0.8872472882955643,1.6649100101540166,1,1,0,1,0,3,2
17281,16,11,Female,White,2,HS,Public,Suburban,86.61582352573433,90.94759635086892,80.29352645902064,3.2916007346019565,0.948533441177291,1.179862704102539,1,0,0,1,0,3,2
207698,14,9,Male,Hispanic,4,<HS,Public,Suburban,84.57744324393202,87.57262518505856,84.44255475455137,3.108432552812052,0.9015409672306688,1.38039582128102,1,1,0,0,0,2,4
207587,17,12,Male,Hispanic,4,SomeCollege,Public,Town,74.44149975720049,78.26495370949726,82.56068073354861,2.827993491046285,0.9164444084783068,1.119676592724095,1,0,1,1,1,5,2
235162,16,11,Male,Hispanic,2,<HS,Public,Town,75.94450060500665,83.71377539550404,83.8626489060718,3.735674889097981,0.9636991687303398,1.1386925746791745,1,1,0,0,0,3,1
234851,18,12,Female,White,3,SomeCollege,Private,Suburban,83.39284050948136,87.6688691789306,88.06678116277487,3.5010712411197766,0.9707356100003572,1.1498689619367803,1,1,0,1,0,1,4
234861,17,12,Female,Hispanic,4,Bachelors+,Public,City,76.53106312902686,75.87492951549842,78.02455717890616,3.1419636661980386,0.936462769350482,1.0807326721775452,1,0,0,0,1,3,3
90359,18,12,Male,White,4,SomeCollege,Public,Town,61.45946880713804,65.8860220740047,68.25849236654312,2.474416052453148,0.8346124731397865,1.0354780167498372,1,0,0,1,1,4,1
90201,15,10,Female,Black,1,SomeCollege,Public,Suburban,95.41766407486948,91.33284581879198,88.89126264252096,3.5680932030914936,0.9686954015620028,1.1808374648404767,1,1,0,1,0,3,2
202784,14,9,Male,White,2,SomeCollege,Public,City,80.18571244351759,84.71029696182859,87.59650900915332,3.500520423647481,0.96381473389937,1.0738098171001238,1,0,0,1,1,2,2
209186,14,9,Male,Black,4,HS,Public,Suburban,58.93575776391107,67.4835944408878,75.40247467581007,2.852411672844463,0.8778768961125745,0.8445229808327992,1,1,0,1,0,2,3
179319,18,12,Male,Other,2,HS,Public,Suburban,79.67769233843266,70.75151765029702,67.53316716669865,2.989994782334209,0.8960675502825233,0.9081684188369452,1,0,0,1,0,3,3
31110,14,9,Male,Asian,4,HS,Public,Suburban,74.33297277662243,76.00845185647486,67.46683803194198,2.53920973947179,0.8730795745885476,0.8173764563404614,1,1,0,1,0,4,4
157500,17,12,Male,White,4,HS,Private,Town,77.13280534334062,68.82095112384009,76.73685192871746,2.801829308218831,0.8875203536254341,1.4338113934546943,1,1,0,0,1,4,3
214562,15,10,Male,White,1,<HS,Public,City,71.35639010293116,74.29374219169091,57.37849356899083,2.9866419331887823,0.8696488844688368,0.9225397878198094,1,0,0,0,0,4,4
136756,18,12,Female,Black,4,SomeCollege,Public,City,80.54434118815026,84.18622906831078,72.74485661867635,3.1430165203589984,0.9228632697794076,1.1343053606489606,1,0,0,1,1,4,2
12824,18,12,Female,White,2,HS,Public,Suburban,88.99634534734048,87.2239313456977,89.41139973282134,3.440197788454586,0.9616288186569256,0.6032394973536878,1,0,1,0,0,5,3
220310,18,12,Male,Hispanic,1,<HS,Public,Suburban,64.93797868180859,65.98516798071623,62.55270376247959,2.5811771781098507,0.8680172875077434,0.6972523457223035,1,0,1,0,0,4,2
94061,16,11,Male,White,3,SomeCollege,Public,Suburban,75.21942814522639,82.78214448992512,87.64036128059911,3.5026659897290324,0.9249856781458532,1.255631774134054,1,0,0,1,0,2,4
13520,15,10,Male,White,2,SomeCollege,Public,City,71.4302453687571,83.4148844305109,92.10268287029368,3.3158759658039885,0.940618761408298,1.1194526872484698,0,0,0,1,0,2,3
25183,17,12,Male,White,2,HS,Private,City,50.71398960011403,55.25408422341332,63.03135873424384,2.1090119161271543,0.8271188367642623,0.2232727591409459,1,0,0,1,0,3,2
23102,15,10,Female,Black,2,<HS,Public,Suburban,66.11305883443089,65.31124906418125,67.09807307745507,2.700689634675832,0.8620983320571317,0.6675535379354668,1,1,0,0,0,5,1
227841,16,11,Female,Hispanic,2,HS,Public,Suburban,78.0061095870187,89.99340430716731,84.99222867915066,3.049440141405727,0.9398130973962728,1.272695364493251,1,1,1,1,0,3,1
102616,14,9,Female,Hispanic,3,<HS,Public,Rural,71.64501377525428,70.41265123815353,68.80514727088286,2.4694056770696133,0.8774981781022191,0.6911592514913023,1,0,1,0,0,2,2
121788,14,9,Female,Black,2,<HS,Public,Suburban,54.97783115237036,57.53112755874345,62.78892438277677,2.387028950131239,0.8045457407165101,0.3767659137822351,1,0,0,0,0,3,4
107141,15,10,Female,Hispanic,3,Bachelors+,Public,Suburban,65.13461488646334,63.76703667902314,68.10929247022393,2.7308949955186943,0.8480296176808786,0.6943052188393111,1,0,0,1,0,3,2
114429,16,11,Male,White,4,Bachelors+,Private,Suburban,69.8337424726653,71.8151814208991,71.04358912647362,3.2532746713715595,0.8288869050035305,1.3711892808648998,1,0,0,1,0,3,1
87403,14,9,Male,White,3,SomeCollege,Public,City,65.89820787897042,72.22367966162696,70.44392451900086,2.840896371059225,0.8570439605517803,0.7868891899830509,1,0,0,1,0,4,1
128675,16,11,Female,White,4,SomeCollege,Public,City,79.07061499663854,84.55256282690462,95.9238555132197,3.6087130915913153,0.9271450444080892,1.666560736759616,1,0,0,0,1,4,3
65244,18,12,Female,White,2,<HS,Private,Rural,51.77569969183973,57.592424881196166,62.53532236709436,3.052670257118554,0.8514505798356883,0.5140970413813248,0,1,0,0,1,4,1
156160,18,12,Female,White,4,SomeCollege,Public,Town,81.2917878137405,83.38961342568899,82.12480055386084,3.53595375255962,0.972906886700498,1.4145913069089018,1,0,0,0,1,4,1
77424,14,9,Male,White,4,<HS,Public,Suburban,74.18250006327317,81.28142051879455,73.24505968049272,2.5982353533819835,0.926838868355434,0.6972162142821281,1,1,0,0,0,3,3
72860,14,9,Male,White,4,<HS,Private,Rural,90.0624062991443,80.91679302236139,82.7962953471538,4.0,0.9302253480945588,1.206934424333559,1,1,0,0,0,3,4
86505,15,10,Male,Hispanic,4,Bachelors+,Public,Rural,56.888845561470376,77.05628794601233,76.35660639597114,2.5548328953979724,0.8767258549897254,0.6233206250925754,1,0,0,1,0,2,1
126761,14,9,Female,Hispanic,1,HS,Public,Suburban,72.74003068631055,76.26161772988098,73.00810323227458,2.8691838444426145,0.8792803891057933,0.9207882048572136,1,1,0,0,0,3,1
219551,18,12,Female,Black,2,<HS,Public,City,80.18777162587065,71.91405803714318,82.29669932464435,3.317427934773149,0.9119659067322682,0.9093910346346378,0,1,0,0,0,2,2
237423,14,9,Female,Hispanic,3,SomeCollege,Public,Suburban,87.70211676162596,90.9488922936728,88.87318347928822,3.675918638849684,0.9449902064635944,1.2699318290268164,1,1,0,1,0,3,1
18475,18,12,Male,Asian,1,HS,Public,Town,79.1366684148255,80.08757002260137,80.70531858910363,3.049312018350186,0.9078811298209718,1.6989221928882103,1,1,0,0,0,3,2
204313,17,12,Male,White,4,<HS,Public,City,86.93624997190605,69.82546387268519,75.99034391001035,2.621600751021534,0.906602705948629,0.609302255235723,1,0,1,0,1,1,3
48541,14,9,Female,Asian,1,<HS,Public,Rural,92.40638043735694,81.11645289561153,85.85199178463968,3.1807110671309338,0.9661399894933492,1.257419938711161,1,0,0,0,0,3,1
105967,17,12,Male,White,3,SomeCollege,Public,Rural,77.05599862664685,82.26699180102965,87.13496501593573,3.560567269230812,0.92984816398928,1.2858847600505678,1,1,0,1,1,3,3
41082,18,12,Male,Hispanic,4,HS,Public,Rural,80.94793075405525,80.19173962960389,81.45584519362409,3.3740547865141983,0.9260677515129914,1.333993402940115,1,0,0,0,0,3,2
82837,17,12,Male,White,4,HS,Private,City,63.85897907901888,57.80759731437676,68.86375532764035,2.238246435765098,0.8568073569740232,0.7823632370727899,1,0,0,0,0,4,2
235759,14,9,Male,White,2,<HS,Public,Town,89.83434682063786,85.63131836947623,85.48367507811142,3.5840524733250145,0.94182591172028,1.4285007706511392,1,0,0,0,0,5,3
112986,14,9,Female,Hispanic,3,Bachelors+,Public,Town,73.02870374999661,86.74581010161697,66.58964709349027,2.787763674772158,0.8957966899400119,0.3201784420459133,1,0,0,1,1,3,2
122529,18,12,Female,Hispanic,3,HS,Public,Town,82.70064206485226,85.22307096259021,87.21811524785561,3.3977268185101925,0.9607896762478608,1.6128590965922098,1,1,0,1,0,4,1
163164,15,10,Female,White,2,SomeCollege,Public,Suburban,79.20056567047762,87.16151604137157,82.81054463035423,3.0580599080108595,0.9065145233001084,1.6724079806505672,1,1,0,1,1,4,3
80646,14,9,Female,Black,3,Bachelors+,Private,City,47.31005078478364,53.67823182735259,49.5478453577718,2.1771398894293137,0.7645228307765983,0.3501679724432562,1,0,0,1,0,1,2
118645,17,12,Male,Two-or-more,2,SomeCollege,Public,Suburban,67.88554249799027,61.24318466089256,65.48231607011553,3.083587140689405,0.8518141111681479,0.4353868421053015,1,1,0,0,0,4,3
58042,14,9,Female,White,1,HS,Private,City,90.6914965659364,88.59317995129278,87.10756040666823,3.3992864965886285,0.9722615706522728,1.445732973826921,0,0,0,1,0,2,2
25396,16,11,Male,White,3,SomeCollege,Public,Suburban,69.96559317962159,72.52850418598531,74.00717040841224,2.554294517089002,0.874055051333278,0.4723481181135703,1,0,0,0,1,3,1
181175,17,12,Female,White,2,HS,Public,Suburban,77.28725431444052,92.70094114804752,90.04697555521699,3.369107232370479,0.9683144352596624,0.6145108462310894,1,1,0,0,0,1,2
232663,17,12,Female,White,1,SomeCollege,Public,Suburban,82.86867143261432,84.32140567689093,64.19345019483771,3.2552753610816496,0.92190625388469,1.2172415080348586,1,0,0,1,0,5,3
67773,14,9,Male,Asian,4,SomeCollege,Public,Suburban,90.16368992690713,73.62489445303183,79.57592769111116,3.5704757563336265,0.9243913271230304,1.155927154366576,1,0,0,0,0,3,2
94790,16,11,Male,Black,2,Bachelors+,Private,Suburban,58.98042991930741,69.52305611738379,66.55848776274172,2.367188682044066,0.8650291282252534,1.0368461942313711,1,1,0,0,1,4,3
83358,15,10,Female,Hispanic,3,Bachelors+,Private,City,51.52833659468733,58.088811653519485,63.58894384307943,2.1543950054524466,0.8054344520182516,0.6036001778459887,0,1,0,0,1,3,4
203903,17,12,Male,Hispanic,1,HS,Public,Suburban,69.65303747714668,75.82196555934772,72.17730474450528,2.863784696062004,0.9079186841963562,1.0288053811341509,1,0,0,1,0,2,3
156159,15,10,Male,White,2,<HS,Public,Rural,84.8413145255821,84.17795558260723,87.2597379122566,3.481167798869773,0.933495063969766,1.378602630148639,0,1,0,0,0,4,3
21368,15,10,Male,Hispanic,3,HS,Public,Suburban,69.75487174108386,76.63720546104119,83.32394677533455,3.1767272452895954,0.8998661436822516,1.2836849942372397,1,0,0,0,0,3,3
159368,18,12,Male,White,2,HS,Public,City,55.41099613943648,61.45019667554869,67.48703957405192,2.168567839528573,0.8133279843458163,0.0,1,0,1,0,0,2,3
128363,14,9,Female,White,4,HS,Public,Suburban,69.8773630604746,68.02083747363552,61.92255597230277,2.9812607712675256,0.822925600211885,0.5925920116172037,1,1,0,0,0,2,2
140066,15,10,Female,Two-or-more,4,Bachelors+,Public,Town,72.3952202573121,73.67897852143534,64.11604265991562,2.9636210817615445,0.8586132349941513,1.0774180256896246,1,0,1,0,0,3,2
52192,15,10,Female,Hispanic,4,Bachelors+,Public,Town,63.6670904499498,67.74374436569452,71.61484324130929,2.3852231112014843,0.8932647856734353,0.6948238929299487,1,1,0,1,0,2,2
121194,15,10,Male,Black,2,HS,Public,City,82.11613990303188,84.05576343826348,92.20216198954796,3.768032701891746,0.9612050951673652,1.5470989620037838,1,0,0,0,0,3,3
145182,15,10,Female,Black,1,HS,Public,City,54.03799198462252,52.9401595016102,63.54242172784152,2.2495143044285446,0.8101091055112136,0.5798914786727579,1,1,0,1,0,4,3
22663,17,12,Female,Black,4,Bachelors+,Public,Suburban,76.28327563147302,83.21726231492464,79.081203296541,3.0152546503682616,0.8887970020107467,1.771929723233555,1,1,0,0,0,2,3
149914,14,9,Female,Black,4,Bachelors+,Private,Rural,65.58200198937047,63.86368756932022,70.09106123939992,2.544677346617666,0.8695000451652779,0.5208855468621576,1,0,0,0,0,4,2
154265,15,10,Female,Asian,3,HS,Private,Rural,85.00820808466568,88.96915451859385,79.20547081487638,3.2226837178968903,0.9342238682964584,1.3335066488186265,1,0,0,0,0,4,1
120531,18,12,Male,Two-or-more,2,<HS,Public,Suburban,86.59729853550577,65.55073966054282,68.35807875181592,3.280946580011075,0.8739447508112657,0.848418044087703,1,0,0,0,1,3,3
12621,14,9,Female,White,3,Bachelors+,Public,City,77.45321078461495,73.2182123644144,75.72319873423268,3.342665246396872,0.9306116783790276,1.869371512424004,1,0,0,1,0,5,1
66419,17,12,Female,White,2,HS,Public,City,71.50876213444288,72.77334750991709,74.74603336491803,3.4506959728686395,0.8873071391598857,1.1894724473561171,1,0,0,0,0,3,2
76984,18,12,Male,White,2,SomeCollege,Public,City,60.45268221206376,67.33639721964992,59.365319314116576,2.0535016625442224,0.842969533572648,0.6478995926580187,0,0,0,0,0,2,3
86229,15,10,Female,White,2,<HS,Public,Suburban,58.87884913427473,66.48239117489433,64.60654343319213,2.8025929837266577,0.8371908106001331,0.8853320695692003,1,1,0,0,0,4,2
27852,18,12,Female,White,4,Bachelors+,Public,City,67.74215624298273,78.591045509356,72.98635524508701,3.249290382548764,0.899319342358449,0.879351652131044,1,1,0,0,0,3,3
167346,17,12,Female,Hispanic,2,HS,Public,Suburban,72.19424494156738,84.38323168570099,76.00647070368433,2.974681797467732,0.900116044898983,0.8776963377008742,1,1,1,0,0,2,1
207860,15,10,Female,White,2,HS,Public,City,61.75346734046504,71.7634524027176,60.87289916266314,2.5155406224257786,0.8173433613888289,0.872624127180423,0,0,0,0,1,3,1
162637,17,12,Female,White,4,HS,Public,Town,69.10342183780205,87.99641191518802,74.41390903750936,3.368261623990129,0.8983894830966218,0.8613715549199482,1,0,1,0,0,4,1
40120,14,9,Female,Asian,4,SomeCollege,Public,City,97.16005294306484,87.76739869966977,95.71727075987226,4.0,1.0,1.0239994597233473,1,1,0,1,0,3,1
186556,18,12,Male,Hispanic,2,HS,Public,City,77.62184020795956,89.1003977257827,74.0141852101817,2.994919667423474,0.9200243325816858,1.5028468696903972,1,1,1,0,0,3,1
128736,17,12,Male,White,4,HS,Private,Town,84.76142582288944,76.87714608991314,87.11981169238595,3.7875596930336033,0.928033011928326,1.1120781484014262,1,0,0,0,0,5,2
215027,15,10,Male,Other,2,HS,Public,Rural,79.81255511804073,80.32303571257444,70.82505514152103,3.130644864285565,0.914097131520319,0.6180635705144522,1,1,0,0,0,3,3
210491,14,9,Female,White,1,SomeCollege,Public,Suburban,72.91583035585504,81.33853109407978,83.20461236286056,2.894072537936576,0.8972537641158248,0.7295726892000696,1,1,0,0,0,1,3
17362,18,12,Female,White,2,Bachelors+,Public,Suburban,97.4233158487046,81.23688015049221,78.48966774320196,3.619776715425486,0.9054222202795936,1.4748952006242957,1,0,0,0,0,4,1
127656,17,12,Female,Asian,4,<HS,Public,City,64.03059748763206,65.69412929024294,58.785316548885184,1.9924754875098416,0.8578351829872163,1.327082687410021,1,0,0,0,0,3,2
127384,18,12,Female,Black,2,SomeCollege,Public,Suburban,78.75517786992691,82.84983433824925,81.70640981029221,3.5267740822381533,0.9207672610043978,1.1680659014511146,1,1,0,1,0,1,1
137437,15,10,Male,Other,3,SomeCollege,Public,Town,62.10787628322166,63.6592242346666,69.26679890191741,1.9648242541016725,0.8348473522276821,0.8594311957902818,1,0,0,1,1,2,2
92589,17,12,Male,Hispanic,1,HS,Public,City,70.11258116090201,78.82767090819308,67.77643457793341,2.761424064479424,0.9023393613564092,0.9682658405555706,1,0,0,0,1,3,2
129636,18,12,Male,Hispanic,1,<HS,Public,Suburban,77.37455545471276,80.58176275939823,74.62945387678013,2.841215920424814,0.9143311341883242,1.097790432300655,1,1,0,0,0,3,3
84681,15,10,Male,Hispanic,3,HS,Public,City,82.58885037024116,77.67190440063938,77.10366680906002,3.295768171719597,0.9031506337866048,1.1856920903255366,1,0,0,0,0,3,2
56341,16,11,Male,Hispanic,4,<HS,Public,Town,85.51929022578183,85.40373779673374,90.3289533895946,3.412077281867657,0.9650692770020912,1.0176200678139855,1,1,0,0,0,2,1
84838,15,10,Female,Hispanic,3,HS,Public,Suburban,72.83787601640005,74.52066609091374,80.09112702013715,2.7263719200351098,0.8883865841410588,1.4482428072497708,1,0,0,0,0,2,2
166713,18,12,Male,White,1,HS,Private,Suburban,64.41115326050603,67.14199703964577,73.19897507165835,2.452388767612078,0.8514352931482578,1.3477949957839843,1,0,1,0,0,2,3
42785,17,12,Female,White,2,SomeCollege,Public,Suburban,77.55836794099861,90.27716050945284,86.5204488829578,3.418417339718229,0.9606921436197424,1.2505704951886651,1,0,0,0,0,3,3
32499,15,10,Male,Hispanic,4,Bachelors+,Public,Rural,71.96007307925396,76.95601711614606,80.96447068210911,3.0843304741410487,0.8900344410410969,1.0500710387074168,1,0,0,1,0,2,2
169131,18,12,Female,Hispanic,3,Bachelors+,Public,Suburban,62.578123449296704,54.811373373985454,74.94431539071284,2.110666841914822,0.8227901177052726,0.5475581621948346,1,0,0,1,1,2,2
71432,16,11,Female,Hispanic,1,SomeCollege,Public,City,74.90227338866032,63.79883686579309,79.52428586676656,3.685226887159738,0.900504759880841,0.5179289275692459,1,1,0,0,0,3,2
3669,15,10,Female,Hispanic,4,HS,Public,Suburban,72.06020854766987,62.07054211427848,66.04209503987305,2.9010316373348006,0.8267326959016738,1.1602450952102603,1,0,1,0,0,4,2
37867,15,10,Male,Black,3,Bachelors+,Public,Town,62.28643905876108,69.95893480136121,58.53988226043265,2.492837690940364,0.8162467607266582,0.6481126850812602,1,1,0,1,0,3,2
22252,15,10,Male,Hispanic,1,<HS,Public,Rural,87.83404870673647,77.4453195764396,77.3175580316033,3.2718521290212705,0.9044173837144368,0.394775564577937,1,0,0,0,0,4,4
73838,15,10,Female,White,3,SomeCollege,Private,Rural,73.47788375837143,84.40592886286477,80.06157206467371,3.271694882949319,0.8756919679597903,1.42061486460601,1,0,0,0,0,2,2
175764,17,12,Female,Hispanic,3,HS,Public,Rural,70.36355999229323,77.69291761160433,74.49451044128968,3.584829181575004,0.8925946411208864,1.0572628878036463,1,1,0,0,0,3,2
239039,16,11,Female,White,2,SomeCollege,Public,City,65.24920526148695,46.54482768555039,39.70855480090704,2.19516632366837,0.7436202945618109,0.0,1,1,0,1,1,1,2
162762,14,9,Male,Hispanic,1,HS,Public,Suburban,76.19970737808181,70.8113379074012,59.0665939409984,2.3741557925092094,0.8825985180295299,0.6235287904309257,1,0,0,1,0,3,1
23297,15,10,Female,White,1,HS,Public,City,69.53089887289936,73.72929453422967,68.52654934699027,2.7573794811686567,0.8852779772185814,0.831027447872879,1,1,0,0,0,1,2
124464,15,10,Female,White,1,<HS,Private,Town,83.57467973253233,81.8308088689861,80.26068226241162,2.654997131806091,0.9614832728201548,1.11386821864445,1,0,0,0,0,3,3
225420,17,12,Female,White,4,Bachelors+,Private,Rural,87.74023435858366,78.98622032521291,79.0559511612709,2.560603571547772,0.9346592514578148,1.3820851230227744,1,1,0,0,0,1,1
191849,18,12,Male,White,3,Bachelors+,Public,City,65.23788618746721,65.20022623530426,66.08903317931178,2.7254721037777045,0.8559722016363771,0.5592751973469965,1,1,1,1,0,2,1
2031,14,9,Female,White,4,HS,Public,City,58.7325143414747,73.59544939482379,71.0917489532827,2.339318027774459,0.8655353412876442,1.057410519844147,1,0,0,1,0,2,1
159193,15,10,Male,White,1,Bachelors+,Private,Suburban,82.59433323796407,78.3080976554414,81.09494555914527,3.245473985492997,0.9175819394566096,1.0584135720997738,0,0,0,1,0,3,1
170120,14,9,Male,Hispanic,3,SomeCollege,Public,City,78.0765738107666,69.80844133759894,85.31571158395529,2.709004503212821,0.9152736498130872,1.289815417672361,1,0,0,0,0,2,2
9538,18,12,Male,White,2,<HS,Public,Suburban,93.19057364182385,85.73844109309897,91.07982463517968,3.663316664486332,1.0,1.835034684473964,1,0,0,0,0,4,2
